ts,step,endpoint,latency_ms,status,ok
1789194545.025,50,health,3.5,200,1
1789194545.027,50,search,881.4,200,1
1789194545.032,50,login,319.2,200,1
1789194545.036,50,login,332.7,200,1
1789194545.036,50,health,4.3,200,1
1789194545.04,50,health,3.6,200,1
1789194545.047,50,login,322.6,200,1
1789194545.055,50,login,331.4,200,1
1789194545.062,50,login,353.7,200,1
1789194545.065,50,health,2.9,200,1
1789194545.069,50,login,323.0,200,1
1789194545.072,50,health,24.7,200,1
1789194545.073,50,health,17.5,200,1
1789194545.074,50,health,5.1,200,1
1789194545.08,50,login,344.5,200,1
1789194545.085,50,health,5.4,200,1
1789194545.093,50,login,331.3,200,1
1789194545.096,50,health,2.9,200,1
1789194545.098,50,login,306.9,200,1
1789194545.102,50,health,3.5,200,1
1789194545.109,50,login,351.5,200,1
1789194545.128,50,login,321.8,200,1
1789194545.132,50,health,3.4,200,1
1789194545.135,50,health,26.2,200,1
1789194545.137,50,login,305.7,200,1
1789194545.141,50,health,4.3,200,1
1789194545.144,50,login,319.5,200,1
1789194545.145,50,login,319.5,200,1
1789194545.148,50,login,327.7,200,1
1789194545.149,50,health,4.6,200,1
1789194545.151,50,health,6.2,200,1
1789194545.154,50,health,6.4,200,1
1789194545.163,50,login,304.0,200,1
1789194545.167,50,health,4.1,200,1
1789194545.171,50,login,335.3,200,1
1789194545.176,50,login,329.1,200,1
1789194545.178,50,health,2.9,200,1
1789194545.196,50,search,933.1,200,1
1789194545.197,50,login,325.9,200,1
1789194545.197,50,health,26.9,200,1
1789194545.202,50,health,5.3,200,1
1789194545.203,50,login,335.0,200,1
1789194545.206,50,health,3.4,200,1
1789194545.216,50,login,335.6,200,1
1789194545.217,50,search,927.1,200,1
1789194545.226,50,login,325.9,200,1
1789194545.231,50,login,330.3,200,1
1789194545.235,50,health,3.8,200,1
1789194545.241,50,health,14.8,200,1
1789194545.242,50,health,26.0,200,1
1789194545.247,50,login,328.9,200,1
1789194545.25,50,health,3.2,200,1
1789194545.256,50,search,941.1,200,1
1789194545.26,50,login,350.6,200,1
1789194545.288,50,health,27.3,200,1
1789194545.292,50,login,287.6,200,1
1789194545.295,50,health,3.1,200,1
1789194545.306,50,search,942.3,200,1
1789194545.323,50,login,296.1,200,1
1789194545.326,50,health,3.2,200,1
1789194545.337,50,search,956.1,200,1
1789194545.372,50,search,919.4,200,1
1789194545.428,50,login,230.7,200,1
1789194545.43,50,health,2.6,200,1
1789194545.448,50,login,230.8,200,1
1789194545.451,50,health,2.6,200,1
1789194545.464,50,search,874.5,200,1
1789194545.468,50,search,863.1,200,1
1789194545.475,50,login,218.5,200,1
1789194545.491,50,health,16.1,200,1
1789194545.511,50,search,860.2,200,1
1789194545.523,50,login,216.1,200,1
1789194545.526,50,health,3.2,200,1
1789194545.568,50,login,230.6,200,1
1789194545.571,50,health,3.4,200,1
1789194545.588,50,login,215.6,200,1
1789194545.593,50,health,5.3,200,1
1789194545.666,50,login,202.5,200,1
1789194545.68,50,health,13.9,200,1
1789194545.681,50,login,213.5,200,1
1789194545.685,50,health,3.8,200,1
1789194545.715,50,login,203.7,200,1
1789194545.718,50,health,3.1,200,1
1789194545.918,50,orders,1136.0,200,1
1789194546.029,50,orders,1136.8,200,1
1789194546.044,50,orders,1112.1,200,1
1789194546.05,50,orders,1182.6,200,1
1789194546.092,50,orders,1149.1,200,1
1789194546.098,50,orders,1147.9,200,1
1789194546.123,50,orders,1097.2,200,1
1789194546.134,50,orders,1174.0,200,1
1789194546.145,50,orders,1170.9,200,1
1789194546.155,50,orders,1160.4,200,1
1789194546.166,50,orders,1182.5,200,1
1789194546.178,50,orders,1222.4,200,1
1789194546.197,50,orders,1177.4,200,1
1789194546.206,50,orders,1168.5,200,1
1789194546.215,50,orders,1233.8,200,1
1789194546.238,50,orders,1136.1,200,1
1789194546.247,50,orders,1161.3,200,1
1789194546.258,50,orders,1183.4,200,1
1789194546.267,50,orders,1226.7,200,1
1789194546.278,50,orders,1205.1,200,1
1789194546.285,50,orders,1211.5,200,1
1789194546.294,50,orders,1228.2,200,1
1789194546.32,50,orders,1223.5,200,1
1789194546.327,50,orders,1191.3,200,1
1789194546.346,50,orders,1179.1,200,1
1789194546.353,50,orders,1221.2,200,1
1789194546.371,50,orders,1219.4,200,1
1789194546.386,50,orders,1059.4,200,1
1789194546.396,50,orders,1189.2,200,1
1789194546.403,50,orders,1223.9,200,1
1789194546.413,50,orders,1258.1,200,1
1789194546.424,50,orders,1221.0,200,1
1789194546.435,50,orders,1286.2,200,1
1789194546.444,50,orders,1302.1,200,1
1789194546.46,50,orders,1262.4,200,1
1789194546.51,50,orders,1267.6,200,1
1789194546.532,50,orders,1236.4,200,1
1789194546.539,50,orders,1297.4,200,1
1789194546.548,50,orders,1297.5,200,1
1789194546.579,50,orders,1343.5,200,1
1789194546.604,50,orders,1315.3,200,1
1789194546.654,50,orders,1203.3,200,1
1789194546.769,50,orders,1242.9,200,1
1789194546.77,50,orders,1339.6,200,1
1789194546.823,50,orders,1332.6,200,1
1789194546.842,50,orders,1249.0,200,1
1789194546.86,50,orders,1288.8,200,1
1789194546.926,50,search,897.0,200,1
1789194546.946,50,search,1028.4,200,1
1789194546.96,50,orders,1280.3,200,1
1789194546.976,50,search,932.7,200,1
1789194547.001,50,search,951.3,200,1
1789194547.031,50,orders,1314.3,200,1
1789194547.037,50,orders,1352.7,200,1
1789194547.066,50,search,943.7,200,1
1789194547.073,50,search,981.3,200,1
1789194547.084,50,search,986.5,200,1
1789194547.115,50,search,937.3,200,1
1789194547.121,50,search,976.8,200,1
1789194547.127,50,search,971.9,200,1
1789194547.131,50,search,965.5,200,1
1789194547.14,50,search,943.1,200,1
1789194547.148,50,search,942.3,200,1
1789194547.153,50,search,937.6,200,1
1789194547.165,50,search,926.5,200,1
1789194547.171,50,search,1036.9,200,1
1789194547.182,50,search,904.3,200,1
1789194547.187,50,search,902.3,200,1
1789194547.188,50,search,921.0,200,1
1789194547.198,50,search,951.4,200,1
1789194547.216,50,login,289.6,200,1
1789194547.224,50,login,278.0,200,1
1789194547.228,50,health,3.0,200,1
1789194547.23,50,search,935.8,200,1
1789194547.231,50,search,911.2,200,1
1789194547.231,50,search,904.5,200,1
1789194547.237,50,health,20.9,200,1
1789194547.249,50,login,272.6,200,1
1789194547.258,50,search,886.7,200,1
1789194547.26,50,search,913.2,200,1
1789194547.267,50,health,17.5,200,1
1789194547.267,50,search,832.0,200,1
1789194547.274,50,search,920.8,200,1
1789194547.281,50,search,867.9,200,1
1789194547.29,50,login,288.4,200,1
1789194547.29,50,search,903.7,200,1
1789194547.296,50,search,852.6,200,1
1789194547.306,50,search,881.4,200,1
1789194547.315,50,search,854.1,200,1
1789194547.315,50,health,25.3,200,1
1789194547.317,50,search,920.5,200,1
1789194547.321,50,search,918.2,200,1
1789194547.346,50,search,1088.1,200,1
1789194547.356,50,search,846.8,200,1
1789194547.363,50,login,297.0,200,1
1789194547.366,50,health,2.8,200,1
1789194547.367,50,login,294.8,200,1
1789194547.373,50,health,5.1,200,1
1789194547.384,50,search,845.4,200,1
1789194547.385,50,login,300.5,200,1
1789194547.39,50,search,857.2,200,1
1789194547.39,50,health,5.2,200,1
1789194547.398,50,search,849.8,200,1
1789194547.409,50,login,293.8,200,1
1789194547.412,50,health,3.0,200,1
1789194547.421,50,login,299.1,200,1
1789194547.425,50,login,293.4,200,1
1789194547.429,50,health,4.0,200,1
1789194547.429,50,search,850.1,200,1
1789194547.43,50,search,826.5,200,1
1789194547.438,50,health,17.3,200,1
1789194547.45,50,login,323.2,200,1
1789194547.455,50,login,284.0,200,1
1789194547.458,50,login,309.7,200,1
1789194547.461,50,login,320.6,200,1
1789194547.461,50,login,308.4,200,1
1789194547.465,50,health,4.7,200,1
1789194547.467,50,health,5.1,200,1
1789194547.469,50,health,14.6,200,1
1789194547.47,50,health,20.4,200,1
1789194547.483,50,login,318.1,200,1
1789194547.485,50,health,27.9,200,1
1789194547.486,50,health,3.2,200,1
1789194547.492,50,login,304.5,200,1
1789194547.497,50,login,310.1,200,1
1789194547.498,50,health,5.3,200,1
1789194547.506,50,login,324.2,200,1
1789194547.508,50,search,854.6,200,1
1789194547.51,50,health,3.6,200,1
1789194547.515,50,health,17.3,200,1
1789194547.528,50,login,298.1,200,1
1789194547.532,50,health,4.5,200,1
1789194547.536,50,login,338.0,200,1
1789194547.54,50,health,3.7,200,1
1789194547.546,50,login,315.2,200,1
1789194547.559,50,login,327.7,200,1
1789194547.563,50,health,4.3,200,1
1789194547.564,50,health,17.8,200,1
1789194547.567,50,login,306.9,200,1
1789194547.571,50,health,3.6,200,1
1789194547.577,50,login,319.1,200,1
1789194547.581,50,health,4.3,200,1
1789194547.588,50,login,320.4,200,1
1789194547.591,50,health,2.9,200,1
1789194547.604,50,login,329.5,200,1
1789194547.605,50,login,309.0,200,1
1789194547.607,50,health,3.0,200,1
1789194547.609,50,health,3.3,200,1
1789194547.612,50,login,331.4,200,1
1789194547.616,50,health,4.1,200,1
1789194547.619,50,login,328.6,200,1
1789194547.631,50,login,314.4,200,1
1789194547.635,50,login,313.9,200,1
1789194547.638,50,health,2.7,200,1
1789194547.642,50,health,23.5,200,1
1789194547.643,50,search,873.7,200,1
1789194547.644,50,login,328.9,200,1
1789194547.65,50,health,6.4,200,1
1789194547.654,50,search,884.6,200,1
1789194547.656,50,login,350.3,200,1
1789194547.659,50,health,27.6,200,1
1789194547.661,50,health,4.7,200,1
1789194547.668,50,login,321.3,200,1
1789194547.67,50,health,2.6,200,1
1789194547.68,50,login,323.0,200,1
1789194547.683,50,health,3.4,200,1
1789194547.708,50,login,323.7,200,1
1789194547.713,50,health,4.4,200,1
1789194547.726,50,login,336.0,200,1
1789194547.732,50,search,908.3,200,1
1789194547.75,50,search,907.3,200,1
1789194547.751,50,login,321.6,200,1
1789194547.753,50,health,27.2,200,1
1789194547.757,50,health,5.9,200,1
1789194547.758,50,login,328.0,200,1
1789194547.763,50,health,5.1,200,1
1789194547.772,50,login,374.1,200,1
1789194547.776,50,health,3.3,200,1
1789194547.799,50,login,290.4,200,1
1789194547.802,50,health,2.8,200,1
1789194547.824,50,search,963.8,200,1
1789194547.862,50,search,901.8,200,1
1789194547.884,50,search,846.1,200,1
1789194547.894,50,login,239.4,200,1
1789194547.897,50,health,3.4,200,1
1789194547.899,50,login,255.7,200,1
1789194547.902,50,health,3.5,200,1
1789194547.915,50,search,883.4,200,1
1789194547.969,50,login,237.3,200,1
1789194547.972,50,health,3.0,200,1
1789194547.977,50,login,227.7,200,1
1789194547.981,50,health,3.5,200,1
1789194548.052,50,login,228.0,200,1
1789194548.055,50,health,3.2,200,1
1789194548.088,50,login,226.0,200,1
1789194548.101,50,login,216.9,200,1
1789194548.104,50,health,3.2,200,1
1789194548.106,50,health,17.7,200,1
1789194548.142,50,login,226.1,200,1
1789194548.145,50,health,3.5,200,1
1789194548.414,50,orders,1178.1,200,1
1789194548.429,50,orders,1202.5,200,1
1789194548.466,50,orders,1200.0,200,1
1789194548.497,50,orders,1182.5,200,1
1789194548.549,50,orders,1182.6,200,1
1789194548.561,50,orders,1170.6,200,1
1789194548.582,50,orders,1144.1,200,1
1789194548.598,50,orders,1186.0,200,1
1789194548.61,50,orders,1144.7,200,1
1789194548.617,50,orders,1131.8,200,1
1789194548.622,50,orders,1249.2,200,1
1789194548.633,50,orders,1166.8,200,1
1789194548.654,50,orders,1225.7,200,1
1789194548.66,50,orders,1190.7,200,1
1789194548.685,50,orders,1199.3,200,1
1789194548.7,50,orders,1229.9,200,1
1789194548.709,50,orders,1199.0,200,1
1789194548.719,50,orders,1155.5,200,1
1789194548.729,50,orders,1231.4,200,1
1789194548.742,50,orders,1171.2,200,1
1789194548.745,50,orders,1230.5,200,1
1789194548.758,50,orders,1225.4,200,1
1789194548.784,50,orders,1243.7,200,1
1789194548.805,50,orders,1224.1,200,1
1789194548.817,50,orders,1253.7,200,1
1789194548.826,50,orders,1217.5,200,1
1789194548.835,50,orders,1228.3,200,1
1789194548.856,50,orders,1265.9,200,1
1789194548.875,50,orders,1259.3,200,1
1789194548.899,50,orders,1256.5,200,1
1789194548.919,50,orders,1248.9,200,1
1789194548.949,50,orders,1291.4,200,1
1789194548.961,50,orders,1323.7,200,1
1789194548.965,50,orders,1305.3,200,1
1789194548.984,50,orders,1335.0,200,1
1789194548.991,50,orders,1308.3,200,1
1789194549.028,50,orders,1271.9,200,1
1789194549.049,50,orders,1296.6,200,1
1789194549.074,50,orders,1361.7,200,1
1789194549.09,50,orders,1327.4,200,1
1789194549.1,50,orders,1324.8,200,1
1789194549.126,50,orders,1324.8,200,1
1789194549.234,50,orders,1337.0,200,1
1789194549.247,50,orders,1345.1,200,1
1789194549.306,50,orders,1325.3,200,1
1789194549.315,50,orders,1343.4,200,1
1789194549.385,50,search,970.5,200,1
1789194549.402,50,orders,1347.1,200,1
1789194549.424,50,search,994.5,200,1
1789194549.438,50,orders,1334.3,200,1
1789194549.451,50,search,984.6,200,1
1789194549.47,50,search,973.4,200,1
1789194549.476,50,orders,1370.3,200,1
1789194549.512,50,orders,1367.6,200,1
1789194549.534,50,search,984.6,200,1
1789194549.54,50,search,941.6,200,1
1789194549.542,50,search,980.6,200,1
1789194549.555,50,search,932.5,200,1
1789194549.564,50,search,930.9,200,1
1789194549.576,50,search,958.4,200,1
1789194549.592,50,search,1010.1,200,1
1789194549.6,50,search,939.4,200,1
1789194549.61,50,search,909.5,200,1
1789194549.61,50,search,955.7,200,1
1789194549.624,50,search,865.7,200,1
1789194549.625,50,search,915.8,200,1
1789194549.635,50,search,949.2,200,1
1789194549.639,50,search,1029.0,200,1
1789194549.641,50,search,856.2,200,1
1789194549.654,50,search,908.6,200,1
1789194549.657,50,search,927.6,200,1
1789194549.663,50,search,920.9,200,1
1789194549.675,50,login,289.1,200,1
1789194549.678,50,health,3.5,200,1
1789194549.693,50,search,973.6,200,1
1789194549.7,50,search,882.2,200,1
1789194549.709,50,login,284.6,200,1
1789194549.712,50,login,260.6,200,1
1789194549.714,50,health,4.6,200,1
1789194549.714,50,search,879.2,200,1
1789194549.716,50,health,4.1,200,1
1789194549.728,50,search,808.5,200,1
1789194549.732,50,search,906.2,200,1
1789194549.746,50,search,869.7,200,1
1789194549.762,50,login,290.5,200,1
1789194549.764,50,search,798.2,200,1
1789194549.766,50,health,4.1,200,1
1789194549.766,50,search,960.9,200,1
1789194549.775,50,search,918.4,200,1
1789194549.782,50,search,820.5,200,1
1789194549.784,50,search,884.6,200,1
1789194549.786,50,search,800.9,200,1
1789194549.792,50,search,841.6,200,1
1789194549.801,50,login,267.4,200,1
1789194549.805,50,health,3.7,200,1
1789194549.808,50,search,816.3,200,1
1789194549.818,50,search,788.9,200,1
1789194549.828,50,login,286.7,200,1
1789194549.831,50,health,2.9,200,1
1789194549.833,50,login,277.5,200,1
1789194549.841,50,login,301.7,200,1
1789194549.85,50,health,17.0,200,1
1789194549.854,50,login,289.9,200,1
1789194549.856,50,search,806.8,200,1
1789194549.86,50,health,5.2,200,1
1789194549.865,50,search,775.3,200,1
1789194549.866,50,search,792.3,200,1
1789194549.867,50,health,25.7,200,1
1789194549.868,50,login,292.2,200,1
1789194549.874,50,health,6.5,200,1
1789194549.882,50,search,781.7,200,1
1789194549.886,50,login,294.6,200,1
1789194549.89,50,health,3.4,200,1
1789194549.899,50,login,299.7,200,1
1789194549.902,50,health,3.4,200,1
1789194549.908,50,login,284.6,200,1
1789194549.911,50,health,3.6,200,1
1789194549.916,50,login,306.4,200,1
1789194549.928,50,login,318.5,200,1
1789194549.93,50,search,804.3,200,1
1789194549.933,50,health,5.0,200,1
1789194549.934,50,login,293.6,200,1
1789194549.935,50,login,296.3,200,1
1789194549.94,50,health,5.9,200,1
1789194549.942,50,health,26.1,200,1
1789194549.949,50,login,314.3,200,1
1789194549.952,50,health,2.8,200,1
1789194549.956,50,login,299.6,200,1
1789194549.958,50,health,22.6,200,1
1789194549.959,50,login,305.2,200,1
1789194549.96,50,health,4.1,200,1
1789194549.965,50,login,341.1,200,1
1789194549.966,50,health,7.6,200,1
1789194549.969,50,health,4.2,200,1
1789194549.979,50,login,316.5,200,1
1789194549.982,50,health,2.8,200,1
1789194550.0,50,login,286.3,200,1
1789194550.008,50,login,308.1,200,1
1789194550.01,50,health,2.7,200,1
1789194550.011,50,login,319.4,200,1
1789194550.017,50,health,5.6,200,1
1789194550.018,50,health,18.3,200,1
1789194550.041,50,login,309.0,200,1
1789194550.043,50,login,316.0,200,1
1789194550.06,50,login,314.6,200,1
1789194550.063,50,health,3.3,200,1
1789194550.066,50,health,25.0,200,1
1789194550.067,50,health,23.2,200,1
1789194550.078,50,login,312.7,200,1
1789194550.082,50,login,300.5,200,1
1789194550.083,50,login,319.6,200,1
1789194550.084,50,health,5.7,200,1
1789194550.086,50,health,4.0,200,1
1789194550.089,50,health,5.5,200,1
1789194550.093,50,search,859.0,200,1
1789194550.097,50,login,305.8,200,1
1789194550.1,50,health,3.2,200,1
1789194550.102,50,login,318.9,200,1
1789194550.103,50,search,856.0,200,1
1789194550.105,50,login,330.0,200,1
1789194550.107,50,health,4.6,200,1
1789194550.108,50,login,322.4,200,1
1789194550.114,50,health,9.2,200,1
1789194550.117,50,login,309.2,200,1
1789194550.119,50,health,11.3,200,1
1789194550.122,50,health,5.3,200,1
1789194550.138,50,login,320.7,200,1
1789194550.142,50,health,3.8,200,1
1789194550.166,50,login,300.9,200,1
1789194550.168,50,login,301.7,200,1
1789194550.169,50,health,2.8,200,1
1789194550.171,50,health,2.6,200,1
1789194550.174,50,login,292.3,200,1
1789194550.179,50,health,5.2,200,1
1789194550.183,50,login,327.3,200,1
1789194550.186,50,health,3.1,200,1
1789194550.223,50,login,292.0,200,1
1789194550.226,50,health,2.6,200,1
1789194550.24,50,search,933.3,200,1
1789194550.297,50,search,858.6,200,1
1789194550.302,50,search,825.6,200,1
1789194550.315,50,search,913.1,200,1
1789194550.327,50,search,1010.8,200,1
1789194550.341,50,login,237.3,200,1
1789194550.357,50,login,264.1,200,1
1789194550.361,50,health,3.7,200,1
1789194550.362,50,health,21.6,200,1
1789194550.421,50,search,907.7,200,1
1789194550.457,50,login,217.1,200,1
1789194550.46,50,health,3.4,200,1
1789194550.517,50,login,220.6,200,1
1789194550.521,50,health,4.0,200,1
1789194550.526,50,login,224.0,200,1
1789194550.55,50,health,23.4,200,1
1789194550.556,50,login,240.3,200,1
1789194550.559,50,health,3.3,200,1
1789194550.567,50,login,240.0,200,1
1789194550.571,50,health,4.2,200,1
1789194550.653,50,login,232.8,200,1
1789194550.657,50,health,3.4,200,1
1789194550.85,50,orders,1172.2,200,1
1789194550.895,50,orders,1179.1,200,1
1789194550.903,50,orders,1189.7,200,1
1789194550.957,50,orders,1152.1,200,1
1789194550.975,50,orders,1144.2,200,1
1789194550.986,50,orders,1220.8,200,1
1789194551.0,50,orders,1150.1,200,1
1789194551.026,50,orders,1151.6,200,1
1789194551.047,50,orders,1157.3,200,1
1789194551.06,50,orders,1157.2,200,1
1789194551.075,50,orders,1215.1,200,1
1789194551.079,50,orders,1167.4,200,1
1789194551.093,50,orders,1226.3,200,1
1789194551.106,50,orders,1173.0,200,1
1789194551.122,50,orders,1152.0,200,1
1789194551.132,50,orders,1192.0,200,1
1789194551.14,50,orders,1188.1,200,1
1789194551.153,50,orders,1187.2,200,1
1789194551.167,50,orders,1209.7,200,1
1789194551.183,50,orders,1164.5,200,1
1789194551.192,50,orders,1231.9,200,1
1789194551.209,50,orders,1191.6,200,1
1789194551.215,50,orders,1272.6,200,1
1789194551.225,50,orders,1215.0,200,1
1789194551.234,50,orders,1252.2,200,1
1789194551.273,50,orders,1206.1,200,1
1789194551.29,50,orders,1201.1,200,1
1789194551.296,50,orders,1189.0,200,1
1789194551.312,50,orders,1197.8,200,1
1789194551.317,50,orders,1254.3,200,1
1789194551.33,50,orders,1264.2,200,1
1789194551.345,50,orders,1260.1,200,1
1789194551.352,50,orders,1209.4,200,1
1789194551.358,50,orders,1187.9,200,1
1789194551.371,50,orders,1191.4,200,1
1789194551.385,50,orders,1265.9,200,1
